23196;20/06/2012;;23196;;MICROCOMPUTADOR PROCESSADOR AM3 PHENON II X 4965 3.4 GHZ /PLACA MÃE M/B 5A88/MEMO DDR3 2GB/HD WESTER ITB SATA/ FONTE ATX/ DVD-RW SAMSUNG/MOUSE OPTICO/TECLADO/CX DE SOM;15 - DEPARTAMENTO DE SAÚDE         ;258 - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU)   ;RAFAEL JACON BOMBINI - ME;467;1.765,00;0;4,7;1.2.3.1.1.02.02
23198;20/06/2012;;23198;;MICROCOMPUTADOR PROCESSADOR AM3 PHENON II X 4965 3.4 GHZ /PLACA MÃE M/B 5A88/MEMO DDR3 2GB/HD WESTER ITB SATA/ FONTE ATX/ DVD-RW SAMSUNG/MOUSE OPTICO/TECLADO/CX DE SOM;10 - DEPARTAMENTO ENGENHARIA       ;286 - FISCALIZAÇÃO  DE SERVIÇOS PÚBLICOS ;RAFAEL JACON BOMBINI - ME;470;1.765,00;0;-1.564,30;1.2.3.1.1.02.02
23199;20/06/2012;;23199;;MONITOR LCD 18,5 POLEGADAS MARCA LG W1943 NÚMERO DE SÉRIE 204SPKNOP725;10 - DEPARTAMENTO ENGENHARIA       ;286 - FISCALIZAÇÃO  DE SERVIÇOS PÚBLICOS ;RAFAEL JACON BOMBINI - ME;470;297;0;59,4;1.2.3.1.1.02.02
23206;06/11/2012;;23206;;IMPRESSORA DIGITAL HL 3040 CN MARCA BROER;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;BOA VISTA PAPELARIA E INFORMÁTICA LTDA ME;61;1.085,00;0;-779,8;1.2.3.1.1.02.02
23207;27/06/2012;;23207;;SWITCH 24 PORTAS V141024 10/100 MARCA HP;4 - DEPARTAMENTO JURIDICO         ;20 - ASSESSORIA JURÍDICA                               ;SAO JOAO INFORMATICA LTDA ME ;2616;409;0;81,8;1.2.3.1.1.02.02
23214;28/06/2012;;23214;;SWITCH 08 PORTAS 10/100 HPN 1405-8 ( projeto cidade digital instalado na emeif sarah salomão );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;178;0;35,6;1.2.3.1.1.02.02
23215;28/06/2012;;23215;;SWITCH 08 PORTAS 10/100 HPN 1405-8 ( projeto cidade digital instalado na emeif germano cassiolato );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;178;0;35,6;1.2.3.1.1.02.02
23216;28/06/2012;;23216;;SWITCH 08 PORTAS 10/100 HPN 1405-8 ( projeto cidade digital instalada na creche hélio ornelas );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;178;0;35,6;1.2.3.1.1.02.02
23219;28/06/2012;;23219;;NOBREAK 600 VA SMS NET STATION 600 VA ( projeto cidade digital instalado na aspa );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;415;0;83;1.2.3.1.1.02.02
23221;28/06/2012;;23221;;NOBREAK 600 VA SMS NET STATION 600 VA ( projeto cidade digital instalado na emeif germano cassiolato );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;415;0;83;1.2.3.1.1.02.02
23223;28/06/2012;;23223;;CAIXA HERMÉTICA ( projeto cidade digital instalada na torre campo bairro alegre );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;385;0;77;1.2.3.1.1.02.02
23224;28/06/2012;;23224;;CAIXA HERMÉTICA ( projeto cidade digital instalada na aspa );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;385;0;77;1.2.3.1.1.02.02
23225;28/06/2012;;23225;;CAIXA HERMÉTICA ( projeto cidade digital instalada na emeif sarah salomão );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;385;0;77;1.2.3.1.1.02.02
23226;28/06/2012;;23226;;CAIXA HERMÉTICA ( projeto cidade digital instalada na emeif germano cassiolato );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;385;0;77;1.2.3.1.1.02.02
23227;28/06/2012;;23227;;CAIXA HERMÉTICA ( projeto cidade digital instalada na creche hélio ornelas );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;76;385;0;77;1.2.3.1.1.02.02
23397;23/07/2012;;23397;;CAIXA HERMÉTICA 60X50X20 CEMAR NA COR CINZA ( projeto cidade digital );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;77;385;0;77;1.2.3.1.1.02.02
23398;23/07/2012;;23398;;SWITCH 08 PORTAS ( projeto cidade digital );1 - GABINETE DO PREFEITO          ;25 - SETOR DE TECNOLOGIA DA INFORMAÇÃO ;P.W.O INFORMÁTICA LTDA EPP ;77;178;0;35,6;1.2.3.1.1.02.02
23418;19/07/2012;;23418;;MICROCOMPUTADOR SERVIDOR OPEN UCP BUSINESS OPBE31220166G QUQDE CORE TDP 9W,CACHE 8MB , SERVER BOARD , 16 GB DDR, HARD DISK 1 TB, LEITOR  OPTICO DVDD RW , PLACA VIDEO SERVER ENGINE LLC PILOT II 8 MB ...;15 - DEPARTAMENTO DE SAÚDE         ;258 - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA (SAMU)   ;M. J. DE O. MARTIMBIANCO - ME;714;7.768,00;0;4,7;1.2.3.1.1.02.02
23419;08/06/2012;;23419;;IMPRESSORA MULTIFUNCIONAL HP LASERJET PRO M 1212NF MARCA HP FUNÇÃO IMPRESSORA/COPIADORA/SCANNER/FAX - Nº SERIE BRG5D6M040;11 - ASSISTENCIA SOCIAL            ;105 - CONSELHO TUTELAR                                  ;OPEN IND E COM DE COMPUTADORES LTDA;27966;899;0;179,8;1.2.3.1.1.02.02
23432;09/04/2012;;23432;;NOTEBOOK LENOVO - NB TP E430 INTEL CORE 152520M, MOUSE, MICROSOFT WINDOWS 7 PROFESSIONAL C/ SPI C/ MÍDIA E LICENSA ORIGINAIS, BOLSA P/ TRANSPORTE ACOLCHOADA;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;M. J. DE O. MARTIMBIANCO - ME;765;3.190,00;0;4,7;1.2.3.1.1.02.02
23435;09/12/2012;;23435;;MICROCOMPUTADOR SHOPINFO/CORE I3 2120/ASUS P8H61-M LEBR/H500/2G/DVD/GAB/WINDOWS 7 PROF. / DDR3SD RAM 1066 MHZ;12 - CULTURA E TURISMO             ;88 - PAGU                                              ;CLAUDIO OLIVEIRA SANTANA - ME;14044;1.100,00;0;4,7;1.2.3.1.1.02.02
23436;09/12/2012;;23436;;MONITOR LCD 18,5 POLEGADAS MARCA LENOVO SÉRIE NÚMERO VFZKEYC;12 - CULTURA E TURISMO             ;88 - PAGU                                              ;CLAUDIO OLIVEIRA SANTANA - ME;14044;460;0;92;1.2.3.1.1.02.02
23437;09/12/2012;;23437;;MICROCOMPUTADOR SHOPINFO/CORE I3 2120/ASUS P8H61-M LEBR/H500/2G/DVD/GAB/WINDOWS 7 PROF. / DDR3SD RAM 1066 MHZ;12 - CULTURA E TURISMO             ;88 - PAGU                                              ;CLAUDIO OLIVEIRA SANTANA - ME;14047;1.100,00;0;4,7;1.2.3.1.1.02.02
23438;09/12/2012;;23438;;MONITOR LCD 18,5 POLEGADAS MARCA LENOVO SÉRIE NÚMERO VFZKEV3;12 - CULTURA E TURISMO             ;163 - MUSEU                                             ;CLAUDIO OLIVEIRA SANTANA - ME;14047;460;0;92;1.2.3.1.1.02.02
23439;18/09/2012;;23439;;MICROCOMPUTADOR DESK EDGE91SFF CORE I3 2120 3,3 GHZ 4GB 1X4 GB / TECLADO LENOVO USB L2 54Y9298/ MOUSE OPTICO USB A70;10 - DEPARTAMENTO ENGENHARIA       ;60 - CADASTRO                                          ;M. J. DE O. MARTIMBIANCO - ME;779;3.020,00;0;4,7;1.2.3.1.1.02.02
23440;18/09/2012;;23440;;MONITOR LED  18,5 POLEGADAS LS1921WA MARCA LENOVO;10 - DEPARTAMENTO ENGENHARIA       ;60 - CADASTRO                                          ;M. J. DE O. MARTIMBIANCO - ME;779;480;0;96;1.2.3.1.1.02.02
23441;19/09/2012;;23441;;IMPRESSORA LASER JET COLOR CE913A 50 CP1025 MARCA HP NÚMERO DE SÉRIE BRBSD7QLXN;8 - DEPARTAMENTO SERVIÇOS OBRAS   ;40 - DEPTO SERVIÇOS DE OBRAS E INFRA-ESTRUTURA         ;M. J. DE O. MARTIMBIANCO - ME;780;957;0;191,4;1.2.3.1.1.02.02
23442;20/09/2012;;23442;;"IMPRESSORA TLP 2844 203DPI LARG 4""  ZEBRA SÉRIE 415120600776";15 - DEPARTAMENTO DE SAÚDE         ;145 - SAÚDE - LABORATÓRIO MUNICIPAL -                   ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;785;998;0;199,6;1.2.3.1.1.02.02
23443;20/09/2012;;23443;;"IMPRESSORA TLP 2844 203DPI LARG 4""  ZEBRA SÉRIE 415120600789";15 - DEPARTAMENTO DE SAÚDE         ;145 - SAÚDE - LABORATÓRIO MUNICIPAL -                   ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;785;998;0;199,6;1.2.3.1.1.02.02
23444;22/09/2012;;23444;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;151 - UIS - DR. PAULO SORCI - PEDREGULHO                ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23445;22/09/2012;;23445;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;147 - U.I.S - DR. DELVO DE OLIVEIRA WESTIN ( ROSÁRIO)   ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23446;22/09/2012;;23446;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;146 - U.I.S - DR. ACEDINO ANDRADE - VILA CONRADO        ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23447;22/09/2012;;23447;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;176 - UIS - ALEX HACKIM - DER                           ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23448;22/09/2012;;23448;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;278 - UIS DR.BENEDITO CARLOS ROCHA WESTIM ( AZALÉIAS );RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23449;22/09/2012;;23449;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;148 - UIS - DR. GERALDO PRADELLA - SANTO ANTÔNIO        ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23450;22/09/2012;;23450;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;147 - U.I.S - DR. DELVO DE OLIVEIRA WESTIN ( ROSÁRIO)   ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23451;22/09/2012;;23451;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;152 - UIS - DR. AMADO DOS SANTOS - BAIRRO ALEGRE        ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23452;22/09/2012;;23452;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;236 - SAÚDE AMBULATÓRIO HIV/AIDS - ASPA -               ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23453;22/09/2012;;23453;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;235 - PSF JARDIM DOS IPES                               ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23454;22/09/2012;;23454;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;208 - PSF - VILA VALENTIM                               ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23455;22/09/2012;;23455;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;210 - PSF - RECANTO JAGUARI                             ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23456;22/09/2012;;23456;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;150 - UIS - DR. RAUL ANDRADE - DURVAL NICOLAU           ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23457;22/09/2012;;23457;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23458;22/09/2012;;23458;;MICROCOMPUTADOR PROC.AM3 FX4100 4 CORE 3 6GHZ PLACA MÃE / HD TB WESTER /FONTE ATX  500W/ GRAVADOR LITE DVDRW/ TECLADO/MOUSE/ CX SOM / PROTETOR DE SURTOS;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;RAFAEL JACON BOMBINI - ME;784;1.745,00;0;4,7;1.2.3.1.1.02.02
23459;22/09/2012;;23459;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA002502;15 - DEPARTAMENTO DE SAÚDE         ;235 - PSF JARDIM DOS IPES                               ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23460;22/09/2012;;23460;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA001857;15 - DEPARTAMENTO DE SAÚDE         ;152 - UIS - DR. AMADO DOS SANTOS - BAIRRO ALEGRE        ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23461;22/09/2012;;23461;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007645;15 - DEPARTAMENTO DE SAÚDE         ;236 - SAÚDE AMBULATÓRIO HIV/AIDS - ASPA -               ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23462;22/09/2012;;23462;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA000168;15 - DEPARTAMENTO DE SAÚDE         ;208 - PSF - VILA VALENTIM                               ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23463;22/09/2012;;23463;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007657;15 - DEPARTAMENTO DE SAÚDE         ;151 - UIS - DR. PAULO SORCI - PEDREGULHO                ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23464;22/09/2012;;23464;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007624;15 - DEPARTAMENTO DE SAÚDE         ;261 - PSF MAESTRO MOURÃO                                ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23465;22/09/2012;;23465;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007644;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23466;22/09/2012;;23466;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007627;15 - DEPARTAMENTO DE SAÚDE         ;148 - UIS - DR. GERALDO PRADELLA - SANTO ANTÔNIO        ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23467;22/09/2012;;23467;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007641;15 - DEPARTAMENTO DE SAÚDE         ;147 - U.I.S - DR. DELVO DE OLIVEIRA WESTIN ( ROSÁRIO)   ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23468;22/09/2012;;23468;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007617;15 - DEPARTAMENTO DE SAÚDE         ;146 - U.I.S - DR. ACEDINO ANDRADE - VILA CONRADO        ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23469;22/09/2012;;23469;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007613;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23470;22/09/2012;;23470;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007639;15 - DEPARTAMENTO DE SAÚDE         ;143 - SAÚDE GESTÃO SUS SECRETARÍA / ADMINISTRAÇÃO       ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23471;22/09/2012;;23471;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA001866;15 - DEPARTAMENTO DE SAÚDE         ;150 - UIS - DR. RAUL ANDRADE - DURVAL NICOLAU           ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23472;22/09/2012;;23472;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007648;15 - DEPARTAMENTO DE SAÚDE         ;210 - PSF - RECANTO JAGUARI                             ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23473;22/09/2012;;23473;;MONITOR LED 18,5 POLEGADAS E943FW MARCA AOC SÉRIE DFG28IA007652;15 - DEPARTAMENTO DE SAÚDE         ;176 - UIS - ALEX HACKIM - DER                           ;RAFAEL JACON BOMBINI - ME;784;402;0;80,4;1.2.3.1.1.02.02
23476;10/02/2012;;23476;;"NOTEBOOK AMD PHENOM II X3N830 LCD 15,6"" /4 GB DDR3/ 500GB /DVD / SÉRIE LXR440C056105030541601 / MODELO PEW76 / MARCA ACER ASPIRE";11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;GABRIELA SAMPAIO DE SOUZA GARMS - ME;1586;1.776,00;0;4,7;1.2.3.1.1.02.02
23478;15/10/2012;;23478;;IMPRESSORA LASERJET HP M401 DN SÉRIE BRBFD5172N;11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;ZÉFA COMÉRCIO DE ELETRÔNICOS LTDA;530;1.000,00;0;200;1.2.3.1.1.02.02
23479;15/10/2012;;23479;;IMPRESSORA LASERJET HP M401 DN SÉRIE BRBFD51733;11 - ASSISTENCIA SOCIAL            ;279 - PROTEÇÃO SOCIAL BÁSICA (PSD) RESEDÁS ;ZÉFA COMÉRCIO DE ELETRÔNICOS LTDA;530;1.000,00;0;200;1.2.3.1.1.02.02
23480;15/10/2012;;23480;;IMPRESSORA LASERJET HP M401 DN NÚMERO DE SÉRIE BRBFD51739;11 - ASSISTENCIA SOCIAL            ;85 - CENTRO DE REFERÊNCIA ASSISTÊNCIA SOCIAL(CRAS)     ;ZÉFA COMÉRCIO DE ELETRÔNICOS LTDA;530;1.000,00;0;200;1.2.3.1.1.02.02
23481;16/10/2012;;23481;;MICROCOMPUTADOR LENOVO PC EDGE 71 CORE 13 2120/DD3/WINDOWS 7 / 8GB/ CD- DVDRW/  7200 RPM / TECLADO / MOUSE;11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;M. J. DE O. MARTIMBIANCO - ME;801;2.695,00;0;4,7;1.2.3.1.1.02.02
23482;16/10/2012;;23482;;MICROCOMPUTADOR LENOVO PC EDGE 71 CORE 13 2120/DD3/WINDOWS 7 / 8GB/ CD- DVDRW/  7200 RPM / TECLADO / MOUSE;11 - ASSISTENCIA SOCIAL            ;85 - CENTRO DE REFERÊNCIA ASSISTÊNCIA SOCIAL(CRAS)     ;M. J. DE O. MARTIMBIANCO - ME;801;2.695,00;0;4,7;1.2.3.1.1.02.02
23483;16/10/2012;;23483;;MICROCOMPUTADOR LENOVO PC EDGE 71 CORE 13 2120/DD3/WINDOWS 7 / 8GB/ CD- DVDRW/  7200 RPM / TECLADO / MOUSE;11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;M. J. DE O. MARTIMBIANCO - ME;801;2.695,00;0;4,7;1.2.3.1.1.02.02
23484;16/10/2012;;23484;;"MONITOR 18,5"" LS19221 MARCA LENOVO";11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;M. J. DE O. MARTIMBIANCO - ME;801;485;0;97;1.2.3.1.1.02.02
23485;16/10/2012;;23485;;"MONITOR 18,5"" LS19221 MARCA LENOVO";11 - ASSISTENCIA SOCIAL            ;85 - CENTRO DE REFERÊNCIA ASSISTÊNCIA SOCIAL(CRAS)     ;M. J. DE O. MARTIMBIANCO - ME;801;485;0;97;1.2.3.1.1.02.02
23486;16/10/2012;;23486;;"MONITOR 18,5"" LS19221 MARCA LENOVO";11 - ASSISTENCIA SOCIAL            ;64 - ASSISTÊNCIA SOCIAL (GAB.DIRETOR)                  ;M. J. DE O. MARTIMBIANCO - ME;801;485;0;97;1.2.3.1.1.02.02
23494;18/10/2012;;23494;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000 **** obs: está no laboratório emeb santos cabral *****;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
23495;18/10/2012;;23495;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000 **** obs: está no laboratório emeb maria leonor *****;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
23496;18/10/2012;;23496;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000;14 - DEPARTAMENTO DE EDUCAÇÃO      ;119 - EMEB - CARVALHO PINTO - PARQUE DA ESTACAO         ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
23498;18/10/2012;;23498;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
23499;18/10/2012;;23499;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
23501;18/10/2012;;23501;;SWITCH 24 PORTAS ENCORE 10/100 + 2/1000;14 - DEPARTAMENTO DE EDUCAÇÃO      ;97 - DEPARTAMENTO DE EDUCAÇÃO-GAB.DIRETOR              ;INTERDATA COMPUTADORES E ASSISTÊNCIA LTDA;809;234;0;46,8;1.2.3.1.1.02.02
